如家云系列-派柏·云酒店(厦门同安乌涂店),¥138起,/hotel/hoteldetail?hotelId=90090834&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A90090834%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门兴安民宿,¥110起,/hotel/hoteldetail?hotelId=62618414&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A62618414%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门对海的奇妙梦想的民宿,¥367起,/hotel/hoteldetail?hotelId=60540392&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A60540392%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门亲亲客栈,¥54起,/hotel/hoteldetail?hotelId=90612113&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90612113%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
望家酒店,¥214起,/hotel/hoteldetail?hotelId=90894343&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90894343%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门聚缘酒店,¥212起,/hotel/hoteldetail?hotelId=93561374&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93561374%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门康丽云公寓,¥134起,/hotel/hoteldetail?hotelId=61188075&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A61188075%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
浪漫都市酒店(厦门集美杏林店),¥122起,/hotel/hoteldetail?hotelId=90175461&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90175461%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门蓝天公寓,¥66起,/hotel/hoteldetail?hotelId=91189929&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A91189929%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门兴顺阁酒店,¥117起,/hotel/hoteldetail?hotelId=90016577&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90016577%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门远方亦家客栈,¥140起,/hotel/hoteldetail?hotelId=90688721&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A90688721%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门英之盛宾馆,¥111起,/hotel/hoteldetail?hotelId=93707329&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A93707329%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门小嶝岛上人家客栈,¥90起,/hotel/hoteldetail?hotelId=90811227&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90811227%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
 悦海小栈(环岛路黄厝店),¥131起,/hotel/hoteldetail?hotelId=92599453&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A92599453%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
尚客精品公寓,¥99起,/hotel/hoteldetail?hotelId=92446559&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A92446559%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门西亭旅社,¥74起,/hotel/hoteldetail?hotelId=90018413&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90018413%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门鹿宿家庭旅馆,¥109起,/hotel/hoteldetail?hotelId=93473188&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A93473188%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门观澜小筑,¥194起,/hotel/hoteldetail?hotelId=61125257&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A61125257%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门网咖电竞民宿,¥271起,/hotel/hoteldetail?hotelId=66841390&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A66841390%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A81%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门海蓝之家民宿,¥102起,/hotel/hoteldetail?hotelId=94213778&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A94213778%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门洪本旅社,¥69起,/hotel/hoteldetail?hotelId=92767324&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A92767324%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门闽祥客房,¥64起,/hotel/hoteldetail?hotelId=90927581&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90927581%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门芳颐环海度假别墅,¥197起,/hotel/hoteldetail?hotelId=93437348&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A93437348%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
鼓浪屿足迹花庭旅馆,¥175起,/hotel/hoteldetail?hotelId=90804527&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90804527%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门北站蓝海湾精品客栈,¥194起,/hotel/hoteldetail?hotelId=90950667&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90950667%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门君悦酒店公寓,¥192起,/hotel/hoteldetail?hotelId=90651992&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90651992%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门德芳旅社,¥110起,/hotel/hoteldetail?hotelId=92565243&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92565243%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门浪漫小筑客栈,¥66起,/hotel/hoteldetail?hotelId=90189667&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90189667%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门湘吉旅馆,¥148起,/hotel/hoteldetail?hotelId=90596965&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90596965%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门全洲酒店,¥129起,/hotel/hoteldetail?hotelId=90090872&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90090872%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门欧阳平安公寓,¥88起,/hotel/hoteldetail?hotelId=93530777&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A93530777%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门四季佳园酒店,¥124起,/hotel/hoteldetail?hotelId=01401904&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A1401904%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
唐乐小窝公寓(南田巷分店),¥191起,/hotel/hoteldetail?hotelId=64001838&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A64001838%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门妍小夕民宿(海沧大道分店),¥410起,/hotel/hoteldetail?hotelId=61179157&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A61179157%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门翔遇公寓,¥69起,/hotel/hoteldetail?hotelId=60892580&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A60892580%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门如意旅馆(郑坂店),¥92起,/hotel/hoteldetail?hotelId=60933526&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A60933526%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门高崎饭店,¥103起,/hotel/hoteldetail?hotelId=93353310&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A93353310%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
集兴旅社(厦门集美学村地铁店),¥75起,/hotel/hoteldetail?hotelId=90846935&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A90846935%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门翔安日进公寓,¥90起,/hotel/hoteldetail?hotelId=90967842&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90967842%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门海蓝之家民宿,¥102起,/hotel/hoteldetail?hotelId=94213778&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A94213778%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门洪本旅社,¥69起,/hotel/hoteldetail?hotelId=92767324&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A92767324%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门闽祥客房,¥64起,/hotel/hoteldetail?hotelId=90927581&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90927581%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门芳颐环海度假别墅,¥197起,/hotel/hoteldetail?hotelId=93437348&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A93437348%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
鼓浪屿足迹花庭旅馆,¥175起,/hotel/hoteldetail?hotelId=90804527&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90804527%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门北站蓝海湾精品客栈,¥194起,/hotel/hoteldetail?hotelId=90950667&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90950667%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门君悦酒店公寓,¥192起,/hotel/hoteldetail?hotelId=90651992&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90651992%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门德芳旅社,¥110起,/hotel/hoteldetail?hotelId=92565243&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92565243%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门浪漫小筑客栈,¥66起,/hotel/hoteldetail?hotelId=90189667&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90189667%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门湘吉旅馆,¥148起,/hotel/hoteldetail?hotelId=90596965&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90596965%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门全洲酒店,¥129起,/hotel/hoteldetail?hotelId=90090872&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90090872%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
厦门欧阳平安公寓,¥88起,/hotel/hoteldetail?hotelId=93530777&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1401%7C%2a%7CqId%3A9619b2e8-4eed-48c4-b392-ad7e946bc4fd%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1401%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A93530777%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A83%7C%2a%7Cpage_size%3A20%7C%2a%7C
