驿馨假日宾馆(上海锦秋路店),¥176起,/hotel/hoteldetail?hotelId=92260521&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A92260521%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海我在花溪公寓(正定路分店),¥334起,/hotel/hoteldetail?hotelId=60903906&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A60903906%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海舒庭宾馆,¥119起,/hotel/hoteldetail?hotelId=90753612&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90753612%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A326%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海舒友旅馆,¥103起,/hotel/hoteldetail?hotelId=90053380&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90053380%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海君辰宾馆,¥112起,/hotel/hoteldetail?hotelId=90753676&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A90753676%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海东珠旅馆,¥90起,/hotel/hoteldetail?hotelId=90201242&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90201242%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海永洁宾馆,¥193起,/hotel/hoteldetail?hotelId=60201052&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A60201052%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海孙桥商务宾馆,¥123起,/hotel/hoteldetail?hotelId=93591729&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93591729%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海益和旅馆,¥99起,/hotel/hoteldetail?hotelId=90052784&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90052784%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海富东旅馆,¥152起,/hotel/hoteldetail?hotelId=90562524&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90562524%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
派柏·云酒店(环球国际影城堡镇店),¥176起,/hotel/hoteldetail?hotelId=68552872&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A68552872%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
松江大学城家庭公寓(上海世纪新城店),¥84起,/hotel/hoteldetail?hotelId=91250964&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A91250964%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海乐游居民宿,¥796起,/hotel/hoteldetail?hotelId=94025131&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A94025131%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海泰浩主题宾馆,¥89起,/hotel/hoteldetail?hotelId=90163855&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90163855%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海怡杰旅馆,¥146起,/hotel/hoteldetail?hotelId=92262906&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A92262906%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海浦东白领公寓,¥180起,/hotel/hoteldetail?hotelId=60813923&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A60813923%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海航峰旅馆,¥131起,/hotel/hoteldetail?hotelId=90201725&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90201725%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
花小花民宿(申滨路1号分店),¥528起,/hotel/hoteldetail?hotelId=68473050&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A68473050%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海威尼斯小栈民宿,¥72起,/hotel/hoteldetail?hotelId=67505882&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A67505882%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海新新旅馆,¥126起,/hotel/hoteldetail?hotelId=90053570&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90053570%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
C乐乐公寓(崂山路分店),¥346起,/hotel/hoteldetail?hotelId=68348950&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A68348950%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海鸢尾花公寓(乍浦路街道分店),¥276起,/hotel/hoteldetail?hotelId=61209997&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A61209997%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海高永茂公寓(24号店),¥251起,/hotel/hoteldetail?hotelId=61305952&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A61305952%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A327%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海 上海静的民宿(政修路分店),¥554起,/hotel/hoteldetail?hotelId=60919621&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A60919621%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海Sofia公寓(张杨路分店),¥517起,/hotel/hoteldetail?hotelId=60957012&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A60957012%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
恒楚公寓(吴淞路分店),¥342起,/hotel/hoteldetail?hotelId=64112266&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A64112266%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海璞淳国际青年旅行社公寓,¥469起,/hotel/hoteldetail?hotelId=68211108&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A68211108%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海康乔公寓,¥410起,/hotel/hoteldetail?hotelId=68408661&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A68408661%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
梓桐之家公寓(乐都西路分店),¥400起,/hotel/hoteldetail?hotelId=68574259&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A68574259%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
Devin公寓(徐灵路分店),¥915起,/hotel/hoteldetail?hotelId=68628182&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A68628182%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
悦宿公寓(上海东安路店),¥419起,/hotel/hoteldetail?hotelId=68676026&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A68676026%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海驿尚居旅店,¥132起,/hotel/hoteldetail?hotelId=70201990&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A70201990%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海叶汇客房,¥99起,/hotel/hoteldetail?hotelId=80201232&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A80201232%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海先丰宾馆,¥235起,/hotel/hoteldetail?hotelId=90052106&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90052106%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海世欢旅馆,¥131起,/hotel/hoteldetail?hotelId=90052391&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A90052391%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海浙辉旅馆,¥175起,/hotel/hoteldetail?hotelId=90206379&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90206379%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
松江大学城家庭公寓(上海紫东新苑店),¥119起,/hotel/hoteldetail?hotelId=90933601&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90933601%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海梦梦客房部,¥132起,/hotel/hoteldetail?hotelId=90933760&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A90933760%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海聚家宾馆,¥129起,/hotel/hoteldetail?hotelId=92266167&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A92266167%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海荣美田园农家乐,¥367起,/hotel/hoteldetail?hotelId=93588523&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A93588523%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
沪居VAirbnP公寓(襄阳南路2号分店),¥643起,/hotel/hoteldetail?hotelId=94332236&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A94332236%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海外滩沙美大楼ZHotel,¥561起,/hotel/hoteldetail?hotelId=94429514&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A94429514%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
汉庭酒店(上海长海医院国和路店),¥247起,/hotel/hoteldetail?hotelId=94418631&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A94418631%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A328%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海 上海静的民宿(政修路分店),¥554起,/hotel/hoteldetail?hotelId=60919621&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A60919621%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海Sofia公寓(张杨路分店),¥517起,/hotel/hoteldetail?hotelId=60957012&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A60957012%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
恒楚公寓(吴淞路分店),¥342起,/hotel/hoteldetail?hotelId=64112266&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A64112266%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海璞淳国际青年旅行社公寓,¥469起,/hotel/hoteldetail?hotelId=68211108&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A68211108%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
上海康乔公寓,¥410起,/hotel/hoteldetail?hotelId=68408661&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A68408661%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
梓桐之家公寓(乐都西路分店),¥400起,/hotel/hoteldetail?hotelId=68574259&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A68574259%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
Devin公寓(徐灵路分店),¥915起,/hotel/hoteldetail?hotelId=68628182&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A68628182%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
悦宿公寓(上海东安路店),¥419起,/hotel/hoteldetail?hotelId=68676026&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A201%7C%2a%7CqId%3A7eff28ec-9475-42fb-ba42-f4e3a7704b88%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A68676026%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A330%7C%2a%7Cpage_size%3A20%7C%2a%7C
